Zone-1,Zone-2,Zone-3,Zone -4,Zone-5,Zone-6,Zone-7
0.485254,0.73111,0.692489,0.734173,0.772813,0.618623,0.453153
0.381259,0.475845,0.453871,0.477863,0.506088,0.488433,0.345094
0.335599,0.386876,0.371296,0.388512,0.412725,0.433741,0.299144
0.311122,0.34671,0.334051,0.348205,0.370565,0.401197,0.271173
0.695674,0.333897,0.321423,0.335359,0.357618,0.387519,0.25885
0.321731,0.324119,0.312197,0.325483,0.347433,0.408232,0.275449
0.381891,0.358734,0.344574,0.359507,0.383981,0.490165,0.334132
0.593314,0.538375,0.500438,0.530194,0.584946,0.761261,0.521379
0.699003,1.13189,0.653671,0.711351,0.826625,0.879616,0.642523
0.745223,0.69396,0.615943,0.668408,0.77567,0.929355,0.702829
0.797049,0.573497,0.538317,0.564251,0.61674,0.988803,0.76288
0.819472,0.575708,0.548317,0.56975,0.61186,1.029865,0.774581
0.81905,0.601169,0.573915,0.595374,0.637164,1.016895,0.792357
0.80719,0.588331,0.561438,0.582866,0.624255,0.991082,0.785573
1.18307,0.578407,0.5524,0.576294,0.615565,0.950491,0.748287
0.753458,0.752587,0.57254,0.604033,0.632728,0.944156,0.742978
0.76516,0.877133,0.619663,0.67163,0.670133,0.996241,0.791666
0.863933,0.80256,0.846634,0.935529,0.889339,1.174432,0.937933
1.07798,1.18265,1.243243,1.36407,1.307227,1.46449,1.157107
1.52026,1.94617,1.393752,1.506403,1.525567,1.454404,1.116522
1.03712,1.4489,1.322173,1.403051,1.530873,1.298782,0.955769
0.963821,1.36045,1.263219,1.347447,1.412129,1.122952,0.815591
0.862024,1.22409,1.155273,1.229075,1.286594,0.985652,0.727335
0.751807,1.66455,0.928433,0.985625,1.033387,0.869836,0.632856
0.491672,0.73111,0.692489,0.734173,0.772813,0.629838,0.453153
0.782125,0.475845,0.453871,0.477863,0.506088,0.498927,0.345094
4.49786,5.12415,0.371296,0.388512,0.412725,0.429358,0.299144
0.317863,1.92243,0.334051,0.348205,0.370565,0.404831,0.271173
0.308504,0.333897,0.321423,0.335359,0.357618,0.401025,0.25885
0.326973,0.324119,0.312197,0.325483,0.347433,0.421609,0.275449
2.31996,1.84491,0.344574,0.359507,0.383981,0.504792,0.334132
2.17148,3.88381,0.500438,0.530194,0.584946,0.75461,0.521379
0.704757,0.738074,0.653671,0.711351,0.826625,0.893184,0.642523
0.750629,0.69396,0.615943,0.668408,0.77567,0.949,0.702829
0.798656,0.573497,0.538317,0.564251,0.61674,0.992344,0.76288
0.81908,0.575708,0.548317,0.56975,0.61186,1.048518,0.774581
0.822136,0.601169,0.573915,0.595374,0.637164,1.034584,0.792357
1.26116,1.29225,0.561438,0.582866,0.624255,0.994552,0.785573
2.33222,2.86625,0.817578,0.841472,0.880743,1.223275,1.013465
0.815525,0.641051,0.622193,0.653686,0.682381,1.00052,0.792631
0.76516,0.614971,0.619663,0.67163,0.670133,1.003005,0.791666
0.863933,1.23206,0.846634,0.935529,0.889339,1.18523,0.937933
1.0659,1.18265,1.243243,1.36407,1.307227,1.498458,1.157107
1.52689,1.39632,1.393752,1.506403,1.525567,1.471834,1.116522
1.03113,2.08496,1.322173,1.403051,1.530873,1.309563,0.955769
0.957124,1.36045,1.263219,1.347447,1.412129,1.138888,0.815591
0.854731,1.22409,1.155273,1.229075,1.286594,1.001989,0.727335
1.39113,1.11763,1.064426,1.121618,1.16938,1.019677,0.768849
1.28566,1.51714,0.961232,1.002916,1.041556,0.904043,0.721896
0.38437,0.481992,0.460018,0.48401,0.512235,0.513201,0.351241
0.722499,1.05677,0.374985,0.392201,0.416414,0.454621,0.302833
0.386028,0.349169,0.33651,0.350664,0.373024,0.42146,0.273632
0.298625,0.335127,0.322652,0.336588,0.358847,0.40996,0.260079
0.605338,0.914224,0.375783,0.389069,0.411019,0.487769,0.339035
1.3053,1.29286,0.440846,0.455779,0.480253,0.592955,0.430404
0.594971,0.787739,0.510274,0.54003,0.594782,0.775559,0.531215
1.19936,1.55861,0.673343,0.731023,0.846297,0.901574,0.662195
0.766999,0.723467,0.64545,0.697915,0.805177,0.965104,0.732336
1.55557,1.37364,0.63877,0.664704,0.717193,1.092129,0.863333
1.85139,1.37152,0.596267,0.6177,0.65981,1.075261,0.822531
2.16442,3.38523,0.623709,0.645168,0.686958,1.049568,0.842151
0.852378,0.633822,0.606929,0.628357,0.669746,1.014104,0.831064
1.64174,2.81328,0.593588,0.617482,0.656753,0.964377,0.789475
0.788499,0.626439,0.60758,0.639073,0.667768,0.959407,0.778018
0.802659,1.04615,0.657163,0.70913,0.707633,1.017381,0.829166
4.91508,4.51936,0.880444,0.969339,0.923149,1.153593,0.971743
1.57592,4.0653,1.276439,1.397266,1.340423,1.482494,1.190303
1.11584,1.42767,1.425104,1.537755,1.556919,1.469963,1.147874
1.06248,1.48026,1.353525,1.434403,1.562225,1.323893,0.987121
3.72135,5.10572,1.295186,1.379414,1.444096,1.125086,0.847558
3.31197,5.89738,1.18847,1.262272,1.319791,0.986787,0.760532
0.762609,1.25371,0.955482,1.012674,1.060436,0.892156,0.659905
0.485293,0.745864,0.707243,0.748927,0.787567,0.641388,0.467907
0.36903,0.481992,0.460018,0.48401,0.512235,0.501937,0.351241
0.323843,0.758771,0.374985,0.392201,0.416414,0.445567,0.302833
0.295488,0.374567,0.33651,0.350664,0.373024,0.413858,0.273632
0.724256,0.335127,0.322652,0.336588,0.358847,0.401976,0.260079
0.746232,1.05426,0.314656,0.327942,0.349892,0.425154,0.277908
1.67595,2.7061,0.348262,0.363195,0.387669,0.487744,0.33782
0.565218,0.548211,0.510274,0.54003,0.594782,0.787009,0.531215
1.19249,1.88446,0.673343,0.731023,0.846297,0.909836,0.662195
0.753804,1.16268,0.64545,0.697915,0.805177,0.974548,0.732336
0.825329,0.6153,0.580119,0.606053,0.658542,1.047951,0.804682
1.62353,2.6954,0.596267,0.6177,0.65981,1.097864,0.822531
0.863109,0.650963,0.623709,0.645168,0.686958,1.091696,0.842151
0.852378,0.633822,0.606929,0.628357,0.669746,1.067648,0.831064
1.20479,0.619595,0.593588,0.617482,0.656753,1.025663,0.789475
0.788499,0.626439,0.60758,0.639073,0.667768,1.013528,0.778018
0.802659,1.08631,0.657163,0.70913,0.707633,1.068345,0.829166
1.69765,1.69304,0.974714,1.063609,1.017419,1.326881,1.066013
4.0796,5.47668,1.276439,1.397266,1.340423,1.512322,1.190303
1.55343,2.09178,1.425104,1.537755,1.556919,1.516346,1.147874
2.92373,4.33029,1.822719,1.903597,2.031419,1.819269,1.456315
1.52217,1.7092,1.41243,1.496658,1.56134,1.295473,0.964802
0.883502,1.70394,1.18847,1.262272,1.319791,1.046442,0.760532
1.44296,2.23163,0.955482,1.012674,1.060436,0.923058,0.659905
0.76918,1.13478,0.707243,0.748927,0.787567,0.673432,0.467907
0.37615,0.475845,0.453871,0.477863,0.506088,0.532418,0.345094
0.332663,0.386876,0.371296,0.388512,0.412725,0.480555,0.299144
0.306479,0.34671,0.334051,0.348205,0.370565,0.449993,0.271173
0.295797,0.333897,0.321423,0.335359,0.357618,0.440524,0.25885
0.315019,0.324119,0.312197,0.325483,0.347433,0.460749,0.275449
0.375857,0.358734,0.344574,0.359507,0.383981,0.542855,0.334132
4.11229,3.5106,0.500438,0.530194,0.584946,0.788112,0.521379
1.4332,3.96567,0.653671,0.711351,0.826625,0.931506,0.642523
0.737068,0.69396,0.615943,0.668408,0.77567,0.987388,0.702829
1.20647,1.2274,0.564948,0.590882,0.643371,1.051619,0.789511
1.29997,0.726291,0.56951,0.590943,0.633053,1.097718,0.795774
3.48265,2.82436,0.573915,0.595374,0.637164,1.013929,0.792357
4.50581,5.11392,0.561438,0.582866,0.624255,1.010397,0.785573
0.769592,1.58144,0.5524,0.576294,0.615565,0.979233,0.748287
0.753458,0.591398,0.57254,0.604033,0.632728,0.978918,0.742978
0.76516,1.26281,0.619663,0.67163,0.670133,1.028115,0.791666
1.31561,0.80256,0.846634,0.935529,0.889339,1.21189,0.937933
1.20132,1.7606,1.303119,1.423946,1.367103,1.589517,1.216983
1.53821,1.5342,1.393752,1.506403,1.525567,1.496605,1.116522
1.64049,2.18491,1.390577,1.471455,1.599277,1.405885,1.024173
0.954145,1.36045,1.263219,1.347447,1.412129,1.176355,0.815591
1.63547,2.64517,1.155273,1.229075,1.286594,1.037525,0.727335
0.73556,2.12169,0.928433,0.985625,1.033387,0.922295,0.632856
0.470539,0.73111,0.692489,0.734173,0.772813,0.690915,0.453153
0.756152,0.475845,0.453871,0.477863,0.506088,0.562347,0.345094
0.32012,0.386876,0.371296,0.388512,0.412725,0.510468,0.299144
0.29501,0.34671,0.334051,0.348205,0.370565,0.482444,0.271173
0.28515,0.333897,0.321423,0.335359,0.357618,0.472357,0.25885
1.04335,0.974779,0.49271,0.505996,0.527946,0.671126,0.455962
1.33345,1.16604,0.64433,0.659263,0.683737,0.859255,0.633888
3.61723,4.17248,0.500438,0.530194,0.584946,0.838785,0.521379
0.683019,1.59221,0.653671,0.711351,0.826625,0.932784,0.642523
1.28096,2.10261,0.615943,0.668408,0.77567,1.003423,0.702829
1.87261,2.21339,0.617572,0.643506,0.695995,1.119303,0.842135
0.812305,0.591514,0.564122,0.585555,0.627665,1.112155,0.790386
0.813314,0.601169,0.573915,0.595374,0.637164,1.053448,0.792357
1.25746,1.29846,0.561438,0.582866,0.624255,1.015607,0.785573
0.769592,0.994144,0.5524,0.576294,0.615565,0.987386,0.748287
0.753458,0.591398,0.57254,0.604033,0.632728,0.980144,0.742978
0.76516,0.614971,0.619663,0.67163,0.670133,1.033725,0.791666
0.863933,0.80256,0.846634,0.935529,0.889339,1.216078,0.937933
1.06525,1.18265,1.243243,1.36407,1.307227,1.512479,1.157107
1.47834,1.39632,1.393752,1.506403,1.525567,1.515033,1.116522
1.03113,1.85153,1.322173,1.403051,1.530873,1.338489,0.955769
3.03047,3.55295,1.263219,1.347447,1.412129,1.166636,0.815591
0.849154,2.11411,1.155273,1.229075,1.286594,1.036474,0.727335
0.73556,0.981641,0.928433,0.985625,1.033387,0.925868,0.632856
0.470539,1.21582,0.692489,0.734173,0.772813,0.686818,0.453153
0.361766,0.475845,0.453871,0.477863,0.506088,0.560115,0.345094
0.31491,0.386876,0.371296,0.388512,0.412725,0.508368,0.299144
0.680441,0.34671,0.334051,0.348205,0.370565,0.474759,0.271173
0.273771,0.333897,0.321423,0.335359,0.357618,0.465468,0.25885
0.290772,0.324119,0.312197,0.325483,0.347433,0.490619,0.275449
0.350081,0.358734,0.344574,0.359507,0.383981,0.571866,0.334132
1.18067,1.20952,0.56874,0.598496,0.653248,0.932028,0.589681
0.662721,0.738074,0.653671,0.711351,0.826625,0.957057,0.642523
1.41948,1.24068,0.82705,0.879515,0.986777,1.222457,0.913936
2.44207,1.98068,0.910602,0.936536,0.989025,1.410709,1.135165
1.09413,1.13122,0.548317,0.56975,0.61186,1.091283,0.774581
1.03398,1.40261,0.601567,0.623026,0.664816,1.077618,0.820009
0.963099,0.588331,0.561438,0.582866,0.624255,1.044836,0.785573
1.00715,1.26208,0.5524,0.576294,0.615565,0.977322,0.748287
0.753458,0.591398,0.57254,0.604033,0.632728,0.981932,0.742978
0.76516,0.614971,0.619663,0.67163,0.670133,1.046338,0.791666
1.2577,0.80256,0.846634,0.935529,0.889339,1.211686,0.937933
1.06525,1.57635,1.243243,1.36407,1.307227,1.517748,1.157107
2.04315,2.22307,1.502371,1.615022,1.634186,1.611496,1.225141
1.71154,1.98676,1.410877,1.491755,1.619577,1.432202,1.044473
0.954145,1.36045,1.263219,1.347447,1.412129,1.170821,0.815591
4.19151,4.3073,1.155273,1.229075,1.286594,1.001933,0.727335
3.82662,5.73108,1.010702,1.067894,1.115656,0.973233,0.715125
1.55459,3.71802,0.692489,0.734173,0.772813,0.656041,0.453153
0.361766,0.475845,0.453871,0.477863,0.506088,0.544329,0.345094
0.31491,0.386876,0.371296,0.388512,0.412725,0.490762,0.299144
0.286484,0.34671,0.334051,0.348205,0.370565,0.459216,0.271173
0.735091,1.26954,0.321423,0.335359,0.357618,0.446963,0.25885
0.290772,0.324119,0.312197,0.325483,0.347433,0.470948,0.275449
0.350081,0.358734,0.344574,0.359507,0.383981,0.552031,0.334132
0.539393,0.538375,0.500438,0.530194,0.584946,0.833636,0.521379
0.662721,0.738074,0.653671,0.711351,0.826625,0.932776,0.642523
1.22791,1.65379,0.615943,0.668408,0.77567,0.97847,0.702829
0.783527,1.00199,0.538317,0.564251,0.61674,1.049877,0.76288
1.5333,1.91818,0.548317,0.56975,0.61186,1.076088,0.774581
2.84945,2.2291,0.573915,0.595374,0.637164,1.013047,0.792357
3.90819,5.09387,0.561438,0.582866,0.624255,0.984002,0.785573
2.54042,2.65544,1.066384,1.090278,1.129549,1.47075,1.262271
1.65535,1.87914,0.734575,0.766068,0.794763,1.116229,0.905013
0.76516,0.614971,0.619663,0.67163,0.670133,1.021499,0.791666
0.863933,1.29994,0.846634,0.935529,0.889339,1.189956,0.937933
1.71967,2.47251,1.243243,1.36407,1.307227,1.492811,1.157107
1.08449,1.39632,1.393752,1.506403,1.525567,1.483689,1.116522
1.03113,1.4489,1.322173,1.403051,1.530873,1.324323,0.955769
1.39475,2.01964,1.263219,1.347447,1.412129,1.149938,0.815591
0.948287,2.32809,1.155273,1.229075,1.286594,1.004249,0.727335
1.12977,0.981641,0.928433,0.985625,1.033387,0.888477,0.632856
0.470539,0.73111,0.692489,0.734173,0.772813,0.645131,0.453153
0.361766,0.475845,0.453871,0.477863,0.506088,0.509345,0.345094
0.315749,0.386876,0.371296,0.388512,0.412725,0.449269,0.299144
0.290563,0.34671,0.334051,0.348205,0.370565,0.41359,0.271173
0.2813,0.333897,0.321423,0.335359,0.357618,0.401029,0.25885
0.300842,0.324119,0.312197,0.325483,0.347433,0.41745,0.275449
3.01685,2.59253,0.344574,0.359507,0.383981,0.486049,0.334132
1.23545,2.97515,0.500438,0.530194,0.584946,0.743232,0.521379
0.6751,0.738074,0.653671,0.711351,0.826625,0.874846,0.642523
1.31946,1.97998,0.657409,0.709874,0.817136,0.967282,0.744295
1.54724,1.15891,0.60381,0.629744,0.682233,1.047741,0.828373
2.08333,1.77997,0.70379,0.725223,0.767333,1.168073,0.930054
0.813605,0.601169,0.573915,0.595374,0.637164,1.009425,0.792357
0.806887,1.16298,0.561438,0.582866,0.624255,0.99054,0.785573
0.772346,0.578407,0.5524,0.576294,0.615565,0.951566,0.748287
1.19885,1.02995,0.57254,0.604033,0.632728,0.938853,0.742978
2.20375,2.76557,0.619663,0.67163,0.670133,0.990718,0.791666
4.0471,5.32227,0.846634,0.935529,0.889339,1.146248,0.937933
1.06525,1.18265,1.243243,1.36407,1.307227,1.453331,1.157107
1.56292,2.47841,1.393752,1.506403,1.525567,1.443751,1.116522
1.03113,2.20327,1.322173,1.403051,1.530873,1.286016,0.955769
2.20324,2.09189,1.397908,1.482136,1.546818,1.245843,0.95028
4.92713,5.0768,1.155273,1.229075,1.286594,0.952454,0.727335
0.73556,2.53684,0.928433,0.985625,1.033387,0.859261,0.632856
0.470539,0.73111,0.692489,0.734173,0.772813,0.622233,0.453153
0.367914,0.481992,0.460018,0.48401,0.512235,0.516237,0.351241
0.318598,0.390565,0.374985,0.392201,0.416414,0.446416,0.302833
0.289445,0.349169,0.33651,0.350664,0.373024,0.425871,0.273632
0.278104,0.335127,0.322652,0.336588,0.358847,0.423215,0.260079
0.833803,0.886205,0.314656,0.327942,0.349892,0.451939,0.277908
5.04605,4.92715,0.348262,0.363195,0.387669,0.487449,0.33782
0.564747,2.28036,0.510274,0.54003,0.594782,0.814315,0.531215
0.692129,0.757746,0.673343,0.731023,0.846297,0.942523,0.662195
0.76207,0.723467,0.64545,0.697915,0.805177,1.000816,0.732336
0.835776,1.00894,0.580119,0.606053,0.658542,1.07951,0.804682
1.31646,0.704198,0.596267,0.6177,0.65981,1.137343,0.822531
2.56522,2.394,0.623709,0.645168,0.686958,1.123737,0.842151
1.55903,2.89341,0.606929,0.628357,0.669746,1.075899,0.831064
0.854195,0.655495,0.629488,0.653382,0.692653,1.0887,0.825375
0.795881,0.626439,0.60758,0.639073,0.667768,1.04048,0.778018
1.20561,0.652471,0.657163,0.70913,0.707633,1.098424,0.829166
0.906639,1.2301,0.880444,0.969339,0.923149,1.26424,0.971743
1.11951,1.21585,1.276439,1.397266,1.340423,1.584988,1.190303
2.77627,4.34148,1.425104,1.537755,1.556919,1.56465,1.147874
1.07168,1.81958,1.353525,1.434403,1.562225,1.399847,0.987121
0.997625,1.50801,1.295186,1.379414,1.444096,1.224512,0.847558
2.30359,2.24605,1.337228,1.41103,1.468549,1.234251,0.90929
0.780244,1.00869,0.955482,1.012674,1.060436,0.96316,0.659905
0.506923,0.745864,0.707243,0.748927,0.787567,0.707455,0.467907
0.445192,0.543618,0.519695,0.545982,0.575291,0.617467,0.400127
0.396332,0.447369,0.429986,0.449324,0.474541,0.551995,0.348796
0.368069,0.406028,0.391567,0.407843,0.431207,0.513892,0.318138
0.355884,0.390448,0.376219,0.392221,0.415455,0.496665,0.303176
0.378706,0.377126,0.363596,0.378775,0.40162,0.5151,0.323022
0.945562,1.26532,0.402934,0.420381,0.446344,0.592976,0.385908
0.673926,0.632231,0.587936,0.626586,0.689859,0.884434,0.587727
0.796924,1.40858,0.781476,0.860435,0.998259,1.011265,0.72743
0.858706,0.829144,0.738425,0.811028,0.929602,1.076075,0.802098
1.31567,0.674305,0.634157,0.668748,0.71983,1.158952,0.87736
2.54074,3.33857,0.647715,0.675743,0.714046,1.169874,0.895061
0.950001,0.707569,0.676711,0.704739,0.742651,1.161034,0.916111
0.933463,0.688669,0.658185,0.686156,0.723656,1.13066,0.906289
0.890476,0.680657,0.650689,0.681823,0.717242,1.099849,0.864475
2.51747,3.59345,0.66908,0.710659,0.734532,1.089758,0.8569
0.883576,0.719151,0.721804,0.792297,0.782442,1.180528,0.92774
0.983628,0.919343,0.966751,1.087082,1.029861,1.36642,1.088083
3.3274,4.40315,1.40274,1.556835,1.498915,1.662265,1.306442
2.45457,4.31911,1.56967,1.693724,1.733015,1.654281,1.231881
1.44074,2.24232,1.478539,1.54945,1.696991,1.467255,1.036512
1.24247,1.90822,1.403991,1.492293,1.557985,1.272037,0.890559
0.961083,1.36621,1.294028,1.37179,1.431179,1.142248,0.815712
0.831415,1.10125,1.045167,1.105745,1.155106,1.020072,0.715803
0.558618,0.823874,0.782817,0.827371,0.867365,0.758648,0.518267
0.436942,0.537471,0.513548,0.539835,0.569144,0.601116,0.39398
0.389752,0.44368,0.426298,0.445636,0.470853,0.543581,0.345108
0.362226,0.403569,0.389108,0.405384,0.428748,0.507973,0.315679
0.746567,0.910973,0.37499,0.390992,0.414226,0.486679,0.301947
0.372868,0.374667,0.361137,0.376316,0.399161,0.505671,0.320563
0.438273,0.415457,0.399245,0.416692,0.442655,0.589737,0.382219
0.659532,0.622395,0.5781,0.61675,0.680023,0.873755,0.577891
0.778478,1.39598,0.761804,0.840763,0.978587,0.995586,0.707758
1.3268,1.22689,0.708918,0.781521,0.900095,1.05266,0.772591
0.884186,1.23423,0.592354,0.626945,0.678027,1.11471,0.835557
0.909146,0.630767,0.599765,0.627793,0.666096,1.153442,0.847111
0.909642,0.657775,0.626917,0.654945,0.692857,1.135356,0.866317
1.31706,0.643178,0.612694,0.640665,0.678165,1.114639,0.860798
0.856136,0.639469,0.609501,0.640635,0.676054,1.078072,0.823287
0.834569,0.656978,0.63404,0.675619,0.699492,1.072549,0.82186
0.846098,1.18409,0.684304,0.754797,0.744942,1.140904,0.89024
1.41095,1.5195,0.93294,1.053271,0.99605,1.344014,1.054272
1.19097,1.30442,1.369544,1.523639,1.465719,1.663779,1.273246
1.20698,1.55026,1.538318,1.662372,1.701663,1.632883,1.200529
1.14737,2.02409,1.447187,1.518098,1.665639,1.437086,1.00516
1.59627,1.71479,1.372025,1.460327,1.526019,1.244702,0.858593
4.31926,5.83327,1.260831,1.338593,1.397982,1.08879,0.782515
0.817611,1.96876,1.018118,1.078696,1.128057,1.002988,0.688754
0.555035,0.80912,0.768063,0.812617,0.852611,0.757144,0.503513
1.7616,1.5203,0.679592,0.705879,0.735188,0.797244,0.560024
0.441504,0.44368,0.426298,0.445636,0.470853,0.575735,0.345108
0.375431,0.403569,0.389108,0.405384,0.428748,0.555571,0.315679
0.360775,0.389219,0.37499,0.390992,0.414226,0.55029,0.301947
0.96324,1.68043,0.361137,0.376316,0.399161,0.578904,0.320563
0.444854,0.415457,0.399245,0.416692,0.442655,0.665776,0.382219
2.7613,1.97216,0.5781,0.61675,0.680023,1.034866,0.577891
4.0678,5.36108,0.761804,0.840763,0.978587,1.068907,0.707758
0.838826,1.19835,0.708918,0.781521,0.900095,1.142718,0.772591
3.52654,4.42649,0.69058,0.725171,0.776253,1.250215,0.933783
1.82737,1.58857,0.876883,0.904911,0.943214,1.483415,1.124229
1.30181,0.657775,0.626917,0.654945,0.692857,1.165665,0.866317
0.89899,1.07437,0.612694,0.640665,0.678165,1.12515,0.860798
0.854547,0.639469,0.609501,0.640635,0.676054,1.094002,0.823287
0.835646,0.656978,0.63404,0.675619,0.699492,1.088169,0.82186
0.846658,0.681652,0.684304,0.754797,0.744942,1.167967,0.89024
0.950088,0.885532,0.93294,1.053271,0.99605,1.355595,1.054272
1.63437,2.47666,1.369544,1.523639,1.465719,1.689724,1.273246
1.20356,1.55026,1.538318,1.662372,1.701663,1.656184,1.200529
1.14386,1.59998,1.447187,1.518098,1.665639,1.475408,1.00516
1.46869,1.48281,1.372025,1.460327,1.526019,1.262165,0.858593
0.936443,1.73298,1.260831,1.338593,1.397982,1.167441,0.782515
0.813274,1.0742,1.018118,1.078696,1.128057,1.030371,0.688754
0.551396,0.80912,0.768063,0.812617,0.852611,0.806047,0.503513
0.444936,0.537471,0.513548,0.539835,0.569144,0.677675,0.39398
0.399185,0.44368,0.426298,0.445636,0.470853,0.622899,0.345108
0.374574,0.403569,0.389108,0.405384,0.428748,0.595675,0.315679
0.361995,0.389219,0.37499,0.390992,0.414226,0.582434,0.301947
0.383258,0.374667,0.361137,0.376316,0.399161,0.608213,0.320563
0.839853,0.415457,0.399245,0.416692,0.442655,0.694878,0.382219
0.669487,1.25746,0.5781,0.61675,0.680023,1.038192,0.577891
0.781249,0.860825,0.761804,0.840763,0.978587,1.078671,0.707758
2.91568,2.51053,1.374185,1.446788,1.565362,1.783854,1.437858
3.77283,3.00442,0.726456,0.761047,0.812129,1.294346,0.969659
0.985282,2.34329,0.599765,0.627793,0.666096,1.255141,0.847111
2.0714,2.73331,0.626917,0.654945,0.692857,1.177724,0.866317
0.886831,0.643178,0.612694,0.640665,0.678165,1.1592,0.860798
0.849288,0.639469,0.609501,0.640635,0.676054,1.129361,0.823287
0.831554,0.656978,0.63404,0.675619,0.699492,1.120287,0.82186
0.846077,0.681652,0.684304,0.754797,0.744942,1.182545,0.89024
1.34375,1.38933,0.93294,1.053271,0.99605,1.382271,1.054272
1.16359,1.66898,1.369544,1.523639,1.465719,1.696145,1.273246
1.19064,1.55026,1.538318,1.662372,1.701663,1.658914,1.200529
1.53198,2.00174,1.447187,1.518098,1.665639,1.452228,1.00516
1.04162,1.48281,1.372025,1.460327,1.526019,1.252107,0.858593
4.02551,3.56516,1.260831,1.338593,1.397982,1.075614,0.782515
3.82216,5.57446,1.018118,1.078696,1.128057,0.972074,0.688754
0.538845,0.830449,0.768063,0.812617,0.852611,0.745143,0.503513
0.431485,0.537471,0.513548,0.539835,0.569144,0.610237,0.39398
2.34189,1.92832,0.426298,0.445636,0.470853,0.529957,0.345108
1.95462,3.67762,0.389108,0.405384,0.428748,0.488519,0.315679
0.34877,0.389219,0.37499,0.390992,0.414226,0.491449,0.301947
0.365658,0.374667,0.361137,0.376316,0.399161,0.509227,0.320563
0.434087,0.415457,0.399245,0.416692,0.442655,0.588733,0.382219
0.646345,1.02225,0.5781,0.61675,0.680023,0.872125,0.577891
0.769563,0.860825,0.761804,0.840763,0.978587,0.996206,0.707758
0.814848,0.799636,0.708918,0.781521,0.900095,1.055437,0.772591
1.26444,0.632503,0.592354,0.626945,0.678027,1.127696,0.835557
0.880065,0.630767,0.599765,0.627793,0.666096,1.175095,0.847111
0.892009,1.31028,0.626917,0.654945,0.692857,1.153335,0.866317
1.31681,1.31556,0.612694,0.640665,0.678165,1.128297,0.860798
0.849288,0.974032,0.609501,0.640635,0.676054,1.091938,0.823287
0.831554,0.656978,0.63404,0.675619,0.699492,1.09176,0.82186
0.846077,0.681652,0.684304,0.754797,0.744942,1.160739,0.89024
1.29877,0.885532,0.93294,1.053271,0.99605,1.344467,1.054272
1.20846,1.30442,1.369544,1.523639,1.465719,1.669275,1.273246
1.19052,1.9196,1.538318,1.662372,1.701663,1.636864,1.200529
2.90802,2.89272,1.934913,2.005824,2.153365,1.920265,1.492886
1.03539,1.48281,1.372025,1.460327,1.526019,1.245207,0.858593
1.40679,2.45275,1.260831,1.338593,1.397982,1.115398,0.782515
0.78942,1.0742,1.018118,1.078696,1.128057,0.998557,0.688754
0.525502,1.27719,0.768063,0.812617,0.852611,0.751116,0.503513
0.813211,0.537471,0.513548,0.539835,0.569144,0.624284,0.39398
0.369062,0.44368,0.426298,0.445636,0.470853,0.571213,0.345108
0.341547,0.667774,0.389108,0.405384,0.428748,0.542921,0.315679
0.329243,0.518587,0.37499,0.390992,0.414226,0.548952,0.301947
0.762934,1.03487,0.361137,0.376316,0.399161,0.580742,0.320563
0.412661,0.415457,0.399245,0.416692,0.442655,0.67559,0.382219
0.620964,0.622395,0.5781,0.61675,0.680023,1.026508,0.577891
1.12899,1.55106,0.761804,0.840763,0.978587,1.107989,0.707758
1.29305,2.536,0.708918,0.781521,0.900095,1.146146,0.772591
2.62145,1.78384,1.077595,1.112186,1.163268,1.716803,1.320798
1.47448,1.14266,0.748887,0.776915,0.815218,1.468653,0.996233
0.896728,0.657775,0.626917,0.654945,0.692857,1.283129,0.866317
4.05597,4.37572,0.612694,0.640665,0.678165,1.216699,0.860798
1.52108,3.66639,0.609501,0.640635,0.676054,1.15469,0.823287
2.1391,1.49439,0.774065,0.815644,0.839517,1.310859,0.961885
0.846077,0.681652,0.684304,0.754797,0.744942,1.238446,0.89024
0.949817,1.3138,0.93294,1.053271,0.99605,1.430512,1.054272
2.51305,4.10545,1.369544,1.523639,1.465719,1.794611,1.273246
1.19093,1.55026,1.538318,1.662372,1.701663,1.752444,1.200529
1.13004,2.04812,1.447187,1.518098,1.665639,1.543823,1.00516
1.03539,1.48281,1.372025,1.460327,1.526019,1.341495,0.858593
1.31077,1.33302,1.260831,1.338593,1.397982,1.20172,0.782515
0.78942,1.0742,1.018118,1.078696,1.128057,1.088866,0.688754
0.524607,1.20264,0.768063,0.812617,0.852611,0.845554,0.503513
0.423272,0.543618,0.519695,0.545982,0.575291,0.719728,0.400127
0.374711,0.447369,0.429986,0.449324,0.474541,0.661396,0.348796
0.346938,0.406028,0.391567,0.407843,0.431207,0.621562,0.318138
0.334411,0.390448,0.376219,0.392221,0.415455,0.611472,0.303176
0.357641,0.377126,0.363596,0.378775,0.40162,0.635948,0.323022
0.423783,0.419145,0.402934,0.420381,0.446344,0.723269,0.385908
0.834527,0.632231,0.587936,0.626586,0.689859,1.060804,0.587727
0.992543,0.880496,0.781476,0.860435,0.998259,1.174821,0.72743
0.843478,1.22273,0.738425,0.811028,0.929602,1.191913,0.802098
0.910222,0.674305,0.634157,0.668748,0.71983,1.258648,0.87736
1.42828,1.64976,0.647715,0.675743,0.714046,1.322146,0.895061
0.942218,1.223,0.676711,0.704739,0.742651,1.248577,0.916111
1.48144,1.44763,0.658185,0.686156,0.723656,1.209593,0.906289
